year,psa_name,lga_name,offence_div_name,offence_subdiv_name,offence_subgrp_name,incident_count,psa_rate_per_100000pop,lga_rate_per_100000pop,region_name
2022,Manningham,Manningham,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,14,11.173948836,11.173948836,2 Eastern
2022,Manningham,Manningham,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,22,17.559062456,17.559062456,2 Eastern
2022,Manningham,Manningham,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,22,17.559062456,17.559062456,2 Eastern
2022,Manningham,Manningham,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,5,3.990696013,3.990696013,2 Eastern
2022,Manningham,Manningham,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,6,4.788835215,4.788835215,2 Eastern
2022,Manningham,Manningham,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,6,4.788835215,4.788835215,2 Eastern
2022,Manningham,Manningham,B Property and deception offences,B10 Arson,B11 Cause damage by fire,4,3.19255681,3.19255681,2 Eastern
2022,Manningham,Manningham,B Property and deception offences,B10 Arson,B12 Cause a bushfire,1,0.798139203,0.798139203,2 Eastern
2022,Manningham,Manningham,B Property and deception offences,B10 Arson,B19 Other fire related offences,2,1.596278405,1.596278405,2 Eastern
2022,Manningham,Manningham,B Property and deception offences,B20 Property damage,B21 Criminal damage,197,157.233422905,157.233422905,2 Eastern
2022,Manningham,Manningham,B Property and deception offences,B20 Property damage,B22 Graffiti,14,11.173948836,11.173948836,2 Eastern
2022,Manningham,Manningham,B Property and deception offences,B20 Property damage,B29 Other property damage offences,2,1.596278405,1.596278405,2 Eastern
2022,Manningham,Manningham,B Property and deception offences,B30 Burglary/Break and enter,B311 Residential aggravated burglary,45,35.916264115,35.916264115,2 Eastern
2022,Manningham,Manningham,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary,217,173.196206956,173.196206956,2 Eastern
2022,Manningham,Manningham,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,72,57.466022584,57.466022584,2 Eastern
2022,Manningham,Manningham,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,75,59.860440192,59.860440192,2 Eastern
2022,Manningham,Manningham,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,387,308.879871392,308.879871392,2 Eastern
2022,Manningham,Manningham,B Property and deception offences,B40 Theft,B43 Steal from a retail store,186,148.453891677,148.453891677,2 Eastern
2022,Manningham,Manningham,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,13,10.375809633,10.375809633,2 Eastern
2022,Manningham,Manningham,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods,38,30.329289697,30.329289697,2 Eastern
2022,Manningham,Manningham,B Property and deception offences,B40 Theft,B49 Other theft,281,224.27711592,224.27711592,2 Eastern
2022,Manningham,Manningham,B Property and deception offences,B50 Deception,B51 Forgery and counterfeiting,29,23.146036874,23.146036874,2 Eastern
2022,Manningham,Manningham,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception,187,149.252030879,149.252030879,2 Eastern
2022,Manningham,Manningham,B Property and deception offences,B50 Deception,B54 State false information,5,3.990696013,3.990696013,2 Eastern
2022,Manningham,Manningham,B Property and deception offences,B50 Deception,B59 Other deception offences,4,3.19255681,3.19255681,2 Eastern
2022,Manningham,Manningham,C Drug offences,C10 Drug dealing and trafficking,C11 Drug dealing,1,0.798139203,0.798139203,2 Eastern
2022,Manningham,Manningham,C Drug offences,C10 Drug dealing and trafficking,C12 Drug trafficking,28,22.347897672,22.347897672,2 Eastern
2022,Manningham,Manningham,C Drug offences,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,14,11.173948836,11.173948836,2 Eastern
2022,Manningham,Manningham,C Drug offences,C20 Cultivate or manufacture drugs,C23 Possess drug manufacturing equipment or precursor,7,5.586974418,5.586974418,2 Eastern
2022,Manningham,Manningham,C Drug offences,C30 Drug use and possession,C32 Drug possession,87,69.438110623,69.438110623,2 Eastern
2022,Manningham,Manningham,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences,17,13.568366444,13.568366444,2 Eastern
2022,Manningham,Manningham,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,42,33.521846508,33.521846508,2 Eastern
2022,Manningham,Manningham,D Public order and security offences,D20 Disorderly and offensive conduct,D21 Riot and affray,1,0.798139203,0.798139203,2 Eastern
2022,Manningham,Manningham,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,11,8.779531228,8.779531228,2 Eastern
2022,Manningham,Manningham,D Public order and security offences,D20 Disorderly and offensive conduct,D23 Offensive conduct,9,7.183252823,7.183252823,2 Eastern
2022,Manningham,Manningham,D Public order and security offences,D20 Disorderly and offensive conduct,D24 Offensive language,2,1.596278405,1.596278405,2 Eastern
2022,Manningham,Manningham,D Public order and security offences,D20 Disorderly and offensive conduct,D25 Criminal intent,2,1.596278405,1.596278405,2 Eastern
2022,Manningham,Manningham,D Public order and security offences,D30 Public nuisance offences,D31 Privacy offences,1,0.798139203,0.798139203,2 Eastern
2022,Manningham,Manningham,D Public order and security offences,D30 Public nuisance offences,D32 Hoaxes,1,0.798139203,0.798139203,2 Eastern
2022,Manningham,Manningham,D Public order and security offences,D30 Public nuisance offences,D35 Improper movement on public or private space,17,13.568366444,13.568366444,2 Eastern
2022,Manningham,Manningham,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer,24,19.155340861,19.155340861,2 Eastern
2022,Manningham,Manningham,E Justice procedures offences,E10 Justice procedures,E14 Pervert the course of justice or commit perjury,1,0.798139203,0.798139203,2 Eastern
2022,Manningham,Manningham,E Justice procedures offences,E10 Justice procedures,E19 Other justice procedures offences,4,3.19255681,3.19255681,2 Eastern
2022,Manningham,Manningham,E Justice procedures offences,E20 Breaches of orders,E21 Breach family violence order,155,123.711576397,123.711576397,2 Eastern
2022,Manningham,Manningham,E Justice procedures offences,E20 Breaches of orders,E22 Breach intervention order,17,13.568366444,13.568366444,2 Eastern
2022,Manningham,Manningham,E Justice procedures offences,E20 Breaches of orders,E23 Breach bail conditions,82,65.44741461,65.44741461,2 Eastern
2022,Manningham,Manningham,F Other offences,F20 Transport regulation offences,F29 Other transport regulation offences,1,0.798139203,0.798139203,2 Eastern
2022,Manningham,Manningham,F Other offences,F90 Miscellaneous offences,F92 Public health and safety offences,61,48.686491356,48.686491356,2 Eastern
2022,Manningham,Manningham,F Other offences,F90 Miscellaneous offences,F93 Cruelty to animals,1,0.798139203,0.798139203,2 Eastern
2022,Manningham,Manningham,F Other offences,F90 Miscellaneous offences,F99 Other miscellaneous offences,1,0.798139203,0.798139203,2 Eastern
2022,Maribyrnong,Maribyrnong,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,101,107.641602829,107.641602829,1 North West Metro
2022,Maribyrnong,Maribyrnong,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,139,148.140423696,148.140423696,1 North West Metro
2022,Maribyrnong,Maribyrnong,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",23,24.512444209,24.512444209,1 North West Metro
2022,Maribyrnong,Maribyrnong,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,117,124.693737931,124.693737931,1 North West Metro
2022,Maribyrnong,Maribyrnong,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,177,188.639244562,188.639244562,1 North West Metro
2022,Maribyrnong,Maribyrnong,A Crimes against the person,A30 Sexual offences,A30 Sexual offences,110,117.233428824,117.233428824,1 North West Metro
2022,Maribyrnong,Maribyrnong,A Crimes against the person,A40 Abduction and related offences,A41 Abduction,6,6.394550663,6.394550663,1 North West Metro
2022,Maribyrnong,Maribyrnong,A Crimes against the person,A40 Abduction and related offences,A42 False imprisonment,2,2.131516888,2.131516888,1 North West Metro
2022,Maribyrnong,Maribyrnong,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,69,73.537332626,73.537332626,1 North West Metro
2022,Maribyrnong,Maribyrnong,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery,8,8.526067551,8.526067551,1 North West Metro
2022,Maribyrnong,Maribyrnong,A Crimes against the person,A60 Blackmail and extortion,A61 Blackmail,1,1.065758444,1.065758444,1 North West Metro
2022,Maribyrnong,Maribyrnong,A Crimes against the person,A60 Blackmail and extortion,A62 Extortion,2,2.131516888,2.131516888,1 North West Metro
2022,Maribyrnong,Maribyrnong,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,11,11.723342882,11.723342882,1 North West Metro
2022,Maribyrnong,Maribyrnong,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,14,14.920618214,14.920618214,1 North West Metro
2022,Maribyrnong,Maribyrnong,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,9,9.591825995,9.591825995,1 North West Metro
2022,Maribyrnong,Maribyrnong,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,5,5.328792219,5.328792219,1 North West Metro
2022,Maribyrnong,Maribyrnong,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,28,29.841236428,29.841236428,1 North West Metro
2022,Maribyrnong,Maribyrnong,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,29,30.906994872,30.906994872,1 North West Metro
2022,Maribyrnong,Maribyrnong,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,7,7.460309107,7.460309107,1 North West Metro
2022,Maribyrnong,Maribyrnong,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,6,6.394550663,6.394550663,1 North West Metro
2022,Maribyrnong,Maribyrnong,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,16,17.052135102,17.052135102,1 North West Metro
2022,Maribyrnong,Maribyrnong,B Property and deception offences,B10 Arson,B11 Cause damage by fire,14,14.920618214,14.920618214,1 North West Metro
2022,Maribyrnong,Maribyrnong,B Property and deception offences,B20 Property damage,B21 Criminal damage,529,563.786216798,563.786216798,1 North West Metro
2022,Maribyrnong,Maribyrnong,B Property and deception offences,B20 Property damage,B22 Graffiti,49,52.222163749,52.222163749,1 North West Metro
2022,Maribyrnong,Maribyrnong,B Property and deception offences,B20 Property damage,B29 Other property damage offences,7,7.460309107,7.460309107,1 North West Metro
2022,Maribyrnong,Maribyrnong,B Property and deception offences,B30 Burglary/Break and enter,B311 Residential aggravated burglary,94,100.181293722,100.181293722,1 North West Metro
2022,Maribyrnong,Maribyrnong,B Property and deception offences,B30 Burglary/Break and enter,B312 Non-residential aggravated burglary,2,2.131516888,2.131516888,1 North West Metro
2022,Maribyrnong,Maribyrnong,B Property and deception offences,B30 Burglary/Break and enter,B319 Unknown aggravated burglary,1,1.065758444,1.065758444,1 North West Metro
2022,Maribyrnong,Maribyrnong,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary,400,426.303377541,426.303377541,1 North West Metro
2022,Maribyrnong,Maribyrnong,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,234,249.387475862,249.387475862,1 North West Metro
2022,Maribyrnong,Maribyrnong,B Property and deception offences,B30 Burglary/Break and enter,B329 Unknown non-aggravated burglary,2,2.131516888,2.131516888,1 North West Metro
2022,Maribyrnong,Maribyrnong,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,340,362.35787091,362.35787091,1 North West Metro
2022,Maribyrnong,Maribyrnong,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,1517,1616.755559325,1616.755559325,1 North West Metro
2022,Maribyrnong,Maribyrnong,B Property and deception offences,B40 Theft,B43 Steal from a retail store,310,330.385117594,330.385117594,1 North West Metro
2022,Maribyrnong,Maribyrnong,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,299,318.661774712,318.661774712,1 North West Metro
2022,Maribyrnong,Maribyrnong,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods,104,110.838878161,110.838878161,1 North West Metro
2022,Maribyrnong,Maribyrnong,B Property and deception offences,B40 Theft,B49 Other theft,693,738.57060159,738.57060159,1 North West Metro
2022,Maribyrnong,Maribyrnong,B Property and deception offences,B50 Deception,B51 Forgery and counterfeiting,20,21.315168877,21.315168877,1 North West Metro
2022,Maribyrnong,Maribyrnong,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception,381,406.053967108,406.053967108,1 North West Metro
2022,Maribyrnong,Maribyrnong,B Property and deception offences,B50 Deception,B54 State false information,5,5.328792219,5.328792219,1 North West Metro
2022,Maribyrnong,Maribyrnong,B Property and deception offences,B50 Deception,B59 Other deception offences,7,7.460309107,7.460309107,1 North West Metro
2022,Maribyrnong,Maribyrnong,C Drug offences,C10 Drug dealing and trafficking,C11 Drug dealing,3,3.197275332,3.197275332,1 North West Metro
2022,Maribyrnong,Maribyrnong,C Drug offences,C10 Drug dealing and trafficking,C12 Drug trafficking,41,43.696096198,43.696096198,1 North West Metro
2022,Maribyrnong,Maribyrnong,C Drug offences,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,10,10.657584439,10.657584439,1 North West Metro
2022,Maribyrnong,Maribyrnong,C Drug offences,C20 Cultivate or manufacture drugs,C23 Possess drug manufacturing equipment or precursor,4,4.263033775,4.263033775,1 North West Metro
2022,Maribyrnong,Maribyrnong,C Drug offences,C30 Drug use and possession,C32 Drug possession,136,144.943148364,144.943148364,1 North West Metro
2022,Maribyrnong,Maribyrnong,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences,27,28.775477984,28.775477984,1 North West Metro
2022,Maribyrnong,Maribyrnong,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,117,124.693737931,124.693737931,1 North West Metro
2022,Maribyrnong,Maribyrnong,D Public order and security offences,D10 Weapons and explosives offences,D13 Explosives offences,1,1.065758444,1.065758444,1 North West Metro
2022,Maribyrnong,Maribyrnong,D Public order and security offences,D20 Disorderly and offensive conduct,D21 Riot and affray,7,7.460309107,7.460309107,1 North West Metro
2022,Maribyrnong,Maribyrnong,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,42,44.761854642,44.761854642,1 North West Metro
2022,Maribyrnong,Maribyrnong,D Public order and security offences,D20 Disorderly and offensive conduct,D23 Offensive conduct,12,12.789101326,12.789101326,1 North West Metro
2022,Maribyrnong,Maribyrnong,D Public order and security offences,D20 Disorderly and offensive conduct,D24 Offensive language,4,4.263033775,4.263033775,1 North West Metro
2022,Maribyrnong,Maribyrnong,D Public order and security offences,D20 Disorderly and offensive conduct,D25 Criminal intent,4,4.263033775,4.263033775,1 North West Metro
2022,Maribyrnong,Maribyrnong,D Public order and security offences,D20 Disorderly and offensive conduct,D26 Disorderly conduct,2,2.131516888,2.131516888,1 North West Metro
2022,Maribyrnong,Maribyrnong,D Public order and security offences,D30 Public nuisance offences,D32 Hoaxes,2,2.131516888,2.131516888,1 North West Metro
2022,Maribyrnong,Maribyrnong,D Public order and security offences,D30 Public nuisance offences,D35 Improper movement on public or private space,33,35.170028647,35.170028647,1 North West Metro
2022,Maribyrnong,Maribyrnong,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer,35,37.301545535,37.301545535,1 North West Metro
2022,Maribyrnong,Maribyrnong,E Justice procedures offences,E10 Justice procedures,E14 Pervert the course of justice or commit perjury,5,5.328792219,5.328792219,1 North West Metro
2022,Maribyrnong,Maribyrnong,E Justice procedures offences,E10 Justice procedures,E15 Prison regulation offences,1,1.065758444,1.065758444,1 North West Metro
2022,Maribyrnong,Maribyrnong,E Justice procedures offences,E10 Justice procedures,E19 Other justice procedures offences,10,10.657584439,10.657584439,1 North West Metro
2022,Maribyrnong,Maribyrnong,E Justice procedures offences,E20 Breaches of orders,E21 Breach family violence order,202,215.283205658,215.283205658,1 North West Metro
2022,Maribyrnong,Maribyrnong,E Justice procedures offences,E20 Breaches of orders,E22 Breach intervention order,36,38.367303979,38.367303979,1 North West Metro
2022,Maribyrnong,Maribyrnong,E Justice procedures offences,E20 Breaches of orders,E23 Breach bail conditions,230,245.124442086,245.124442086,1 North West Metro
2022,Maribyrnong,Maribyrnong,E Justice procedures offences,E20 Breaches of orders,E29 Breach of other orders,2,2.131516888,2.131516888,1 North West Metro
2022,Maribyrnong,Maribyrnong,F Other offences,F20 Transport regulation offences,F21 Public transport,1,1.065758444,1.065758444,1 North West Metro
2022,Maribyrnong,Maribyrnong,F Other offences,F30 Other government regulatory offences,F31 Betting and gaming offences,2,2.131516888,2.131516888,1 North West Metro
2022,Maribyrnong,Maribyrnong,F Other offences,F30 Other government regulatory offences,F36 Prostitution offences,1,1.065758444,1.065758444,1 North West Metro
2022,Maribyrnong,Maribyrnong,F Other offences,F30 Other government regulatory offences,F39 Other government regulatory offences,1,1.065758444,1.065758444,1 North West Metro
2022,Maribyrnong,Maribyrnong,F Other offences,F90 Miscellaneous offences,F92 Public health and safety offences,164,174.784384792,174.784384792,1 North West Metro
2022,Maribyrnong,Maribyrnong,F Other offences,F90 Miscellaneous offences,F93 Cruelty to animals,1,1.065758444,1.065758444,1 North West Metro
2022,Maribyrnong,Maribyrnong,F Other offences,F90 Miscellaneous offences,F99 Other miscellaneous offences,1,1.065758444,1.065758444,1 North West Metro
2022,Maroondah,Maroondah,A Crimes against the person,A10 Homicide and related offences,A10 Homicide and related offences,2,1.714753263,1.714753263,2 Eastern
2022,Maroondah,Maroondah,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,83,71.162260411,71.162260411,2 Eastern
2022,Maroondah,Maroondah,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,113,96.883559354,96.883559354,2 Eastern
2022,Maroondah,Maroondah,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",32,27.436052207,27.436052207,2 Eastern
2022,Maroondah,Maroondah,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,241,206.627768181,206.627768181,2 Eastern
2022,Maroondah,Maroondah,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,157,134.608131138,134.608131138,2 Eastern
2022,Maroondah,Maroondah,A Crimes against the person,A30 Sexual offences,A30 Sexual offences,175,150.040910505,150.040910505,2 Eastern
2022,Maroondah,Maroondah,A Crimes against the person,A40 Abduction and related offences,A41 Abduction,1,0.857376631,0.857376631,2 Eastern
2022,Maroondah,Maroondah,A Crimes against the person,A40 Abduction and related offences,A42 False imprisonment,8,6.859013052,6.859013052,2 Eastern
2022,Maroondah,Maroondah,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,16,13.718026103,13.718026103,2 Eastern
2022,Maroondah,Maroondah,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery,1,0.857376631,0.857376631,2 Eastern
2022,Maroondah,Maroondah,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,14,12.00327284,12.00327284,2 Eastern
2022,Maroondah,Maroondah,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,23,19.719662523,19.719662523,2 Eastern
2022,Maroondah,Maroondah,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,8,6.859013052,6.859013052,2 Eastern
2022,Maroondah,Maroondah,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,16,13.718026103,13.718026103,2 Eastern
2022,Maroondah,Maroondah,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,36,30.865558732,30.865558732,2 Eastern
2022,Maroondah,Maroondah,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,40,34.295065258,34.295065258,2 Eastern
2022,Maroondah,Maroondah,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,8,6.859013052,6.859013052,2 Eastern
2022,Maroondah,Maroondah,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A82 Neglect or ill treatment of people,2,1.714753263,1.714753263,2 Eastern
2022,Maroondah,Maroondah,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,13,11.145896209,11.145896209,2 Eastern
2022,Maroondah,Maroondah,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,38,32.580311995,32.580311995,2 Eastern
2022,Maroondah,Maroondah,B Property and deception offences,B10 Arson,B11 Cause damage by fire,5,4.286883157,4.286883157,2 Eastern
2022,Maroondah,Maroondah,B Property and deception offences,B10 Arson,B19 Other fire related offences,1,0.857376631,0.857376631,2 Eastern
2022,Maroondah,Maroondah,B Property and deception offences,B20 Property damage,B21 Criminal damage,396,339.521146056,339.521146056,2 Eastern
2022,Maroondah,Maroondah,B Property and deception offences,B20 Property damage,B22 Graffiti,97,83.165533251,83.165533251,2 Eastern
2022,Maroondah,Maroondah,B Property and deception offences,B20 Property damage,B29 Other property damage offences,6,5.144259789,5.144259789,2 Eastern
2022,Maroondah,Maroondah,B Property and deception offences,B30 Burglary/Break and enter,B311 Residential aggravated burglary,23,19.719662523,19.719662523,2 Eastern
2022,Maroondah,Maroondah,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary,196,168.045819765,168.045819765,2 Eastern
2022,Maroondah,Maroondah,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,111,95.168806092,95.168806092,2 Eastern
2022,Maroondah,Maroondah,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,84,72.019637042,72.019637042,2 Eastern
2022,Maroondah,Maroondah,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,540,462.983380986,462.983380986,2 Eastern
2022,Maroondah,Maroondah,B Property and deception offences,B40 Theft,B43 Steal from a retail store,221,189.480235552,189.480235552,2 Eastern
2022,Maroondah,Maroondah,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,51,43.726208204,43.726208204,2 Eastern
2022,Maroondah,Maroondah,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods,86,73.734390305,73.734390305,2 Eastern
2022,Maroondah,Maroondah,B Property and deception offences,B40 Theft,B49 Other theft,323,276.93265196,276.93265196,2 Eastern
2022,Maroondah,Maroondah,B Property and deception offences,B50 Deception,B51 Forgery and counterfeiting,42,36.009818521,36.009818521,2 Eastern
2022,Maroondah,Maroondah,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception,192,164.616313239,164.616313239,2 Eastern
2022,Maroondah,Maroondah,B Property and deception offences,B50 Deception,B54 State false information,10,8.573766315,8.573766315,2 Eastern
2022,Maroondah,Maroondah,B Property and deception offences,B50 Deception,B56 Professional malpractice and misrepresentation,2,1.714753263,1.714753263,2 Eastern
2022,Maroondah,Maroondah,B Property and deception offences,B50 Deception,B59 Other deception offences,1,0.857376631,0.857376631,2 Eastern
2022,Maroondah,Maroondah,C Drug offences,C10 Drug dealing and trafficking,C12 Drug trafficking,47,40.296701678,40.296701678,2 Eastern
2022,Maroondah,Maroondah,C Drug offences,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,9,7.716389683,7.716389683,2 Eastern
2022,Maroondah,Maroondah,C Drug offences,C20 Cultivate or manufacture drugs,C23 Possess drug manufacturing equipment or precursor,12,10.288519577,10.288519577,2 Eastern
2022,Maroondah,Maroondah,C Drug offences,C30 Drug use and possession,C31 Drug use,3,2.572129894,2.572129894,2 Eastern
2022,Maroondah,Maroondah,C Drug offences,C30 Drug use and possession,C32 Drug possession,175,150.040910505,150.040910505,2 Eastern
2022,Maroondah,Maroondah,C Drug offences,C90 Other drug offences,C99 Other drug offences,1,0.857376631,0.857376631,2 Eastern
2022,Maroondah,Maroondah,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences,30,25.721298944,25.721298944,2 Eastern
2022,Maroondah,Maroondah,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,83,71.162260411,71.162260411,2 Eastern
2022,Maroondah,Maroondah,D Public order and security offences,D10 Weapons and explosives offences,D13 Explosives offences,4,3.429506526,3.429506526,2 Eastern
2022,Maroondah,Maroondah,D Public order and security offences,D20 Disorderly and offensive conduct,D21 Riot and affray,14,12.00327284,12.00327284,2 Eastern
2022,Maroondah,Maroondah,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,75,64.303247359,64.303247359,2 Eastern
2022,Maroondah,Maroondah,D Public order and security offences,D20 Disorderly and offensive conduct,D23 Offensive conduct,21,18.004909261,18.004909261,2 Eastern
2022,Maroondah,Maroondah,D Public order and security offences,D20 Disorderly and offensive conduct,D24 Offensive language,3,2.572129894,2.572129894,2 Eastern
2022,Maroondah,Maroondah,D Public order and security offences,D20 Disorderly and offensive conduct,D25 Criminal intent,1,0.857376631,0.857376631,2 Eastern
2022,Maroondah,Maroondah,D Public order and security offences,D20 Disorderly and offensive conduct,D26 Disorderly conduct,2,1.714753263,1.714753263,2 Eastern
2022,Maroondah,Maroondah,D Public order and security offences,D30 Public nuisance offences,D31 Privacy offences,1,0.857376631,0.857376631,2 Eastern
2022,Maroondah,Maroondah,D Public order and security offences,D30 Public nuisance offences,D32 Hoaxes,1,0.857376631,0.857376631,2 Eastern
2022,Maroondah,Maroondah,D Public order and security offences,D30 Public nuisance offences,D33 Begging,1,0.857376631,0.857376631,2 Eastern
2022,Maroondah,Maroondah,D Public order and security offences,D30 Public nuisance offences,D35 Improper movement on public or private space,8,6.859013052,6.859013052,2 Eastern
2022,Maroondah,Maroondah,D Public order and security offences,D40 Public security offences,D43 Hacking,1,0.857376631,0.857376631,2 Eastern
2022,Maroondah,Maroondah,E Justice procedures offences,E10 Justice procedures,E11 Escape custody,1,0.857376631,0.857376631,2 Eastern
2022,Maroondah,Maroondah,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer,60,51.442597887,51.442597887,2 Eastern
2022,Maroondah,Maroondah,E Justice procedures offences,E10 Justice procedures,E14 Pervert the course of justice or commit perjury,8,6.859013052,6.859013052,2 Eastern
2022,Maroondah,Maroondah,E Justice procedures offences,E10 Justice procedures,E15 Prison regulation offences,11,9.431142946,9.431142946,2 Eastern
2022,Maroondah,Maroondah,E Justice procedures offences,E10 Justice procedures,E19 Other justice procedures offences,22,18.862285892,18.862285892,2 Eastern
2022,Maroondah,Maroondah,E Justice procedures offences,E20 Breaches of orders,E21 Breach family violence order,387,331.804756373,331.804756373,2 Eastern
2022,Maroondah,Maroondah,E Justice procedures offences,E20 Breaches of orders,E22 Breach intervention order,49,42.011454941,42.011454941,2 Eastern
2022,Maroondah,Maroondah,E Justice procedures offences,E20 Breaches of orders,E23 Breach bail conditions,585,501.565329401,501.565329401,2 Eastern
2022,Maroondah,Maroondah,E Justice procedures offences,E20 Breaches of orders,E29 Breach of other orders,20,17.147532629,17.147532629,2 Eastern
2022,Maroondah,Maroondah,F Other offences,F10 Regulatory driving offences,F19 Other regulatory driving offences,1,0.857376631,0.857376631,2 Eastern
2022,Maroondah,Maroondah,F Other offences,F20 Transport regulation offences,F21 Public transport,2,1.714753263,1.714753263,2 Eastern
2022,Maroondah,Maroondah,F Other offences,F90 Miscellaneous offences,F92 Public health and safety offences,39,33.437688627,33.437688627,2 Eastern
2022,Maroondah,Maroondah,F Other offences,F90 Miscellaneous offences,F93 Cruelty to animals,2,1.714753263,1.714753263,2 Eastern
